trade_date,code,side,amount,price,value,commission,target_amount,reason
2026-04-02,600023.XSHG,buy,11500,5.47,62905.0,18.871499999999997,20200,
2026-04-02,600033.XSHG,buy,1300,3.76,4888.0,5.0,37000,
2026-04-02,600035.XSHG,buy,100,3.89,389.0,5.0,36400,
2026-04-02,600350.XSHG,buy,6000,10.58,63480.0,19.043999999999997,10400,
2026-04-02,600377.XSHG,buy,100,11.9,1190.0,5.0,11800,
2026-04-02,600642.XSHG,buy,7000,8.92,62440.0,18.732,12300,
2026-04-02,600886.XSHG,buy,4400,14.2,62480.0,18.744,7700,
2026-04-02,600908.XSHG,buy,500,5.69,2845.0,5.0,24600,
2026-04-02,601128.XSHG,buy,8800,7.12,62656.0,18.796799999999998,15400,
2026-04-02,601139.XSHG,buy,8700,7.15,62205.0,18.661499999999997,15400,
2026-04-02,601169.XSHG,buy,11500,5.49,63135.0,18.9405,20100,
2026-04-02,601333.XSHG,buy,20200,3.14,63428.0,19.028399999999998,35100,
2026-04-02,601528.XSHG,buy,500,5.34,2670.0,5.0,26200,
2026-04-02,601816.XSHG,buy,12400,5.08,62992.0,18.897599999999997,21700,
2026-04-02,601880.XSHG,buy,38300,1.65,63195.0,18.958499999999997,66900,
2026-04-02,601997.XSHG,buy,200,5.81,1162.0,5.0,24300,
2026-04-02,603323.XSHG,buy,400,4.91,1964.0,5.0,28600,
2026-04-03,001872.XSHE,sell,200,22.02,4404.0,5.0,6400,
2026-04-03,600017.XSHG,sell,600,3.11,1866.0,5.0,45600,
2026-04-03,601006.XSHG,sell,100,5.33,533.0,5.0,26600,
2026-04-03,002039.XSHE,sell,100,18.68,1868.0,5.0,7600,
2026-04-03,600717.XSHG,sell,200,4.62,924.0,5.0,30700,
2026-04-03,000027.XSHE,buy,200,6.79,1358.0,5.0,20900,
2026-04-03,000543.XSHE,buy,300,8.18,2454.0,5.0,17300,
2026-04-03,000828.XSHE,buy,500,9.88,4940.0,5.0,14300,
2026-04-03,600012.XSHG,buy,2000,15.4,30800.0,9.239999999999998,9200,
2026-04-03,600020.XSHG,buy,1000,3.86,3860.0,5.0,36800,
2026-04-03,600023.XSHG,buy,5500,5.51,30305.0,9.0915,25700,
2026-04-03,600033.XSHG,buy,500,3.78,1890.0,5.0,37500,
2026-04-03,600035.XSHG,buy,200,3.88,776.0,5.0,36600,
2026-04-03,600350.XSHG,buy,3000,10.6,31800.0,9.54,13400,
2026-04-03,600642.XSHG,buy,3600,8.91,32076.0,9.6228,15900,
2026-04-03,600886.XSHG,buy,2300,14.08,32384.0,9.7152,10000,
2026-04-03,600908.XSHG,buy,200,5.71,1142.0,5.0,24800,
2026-04-03,601128.XSHG,buy,4500,7.11,31995.0,9.5985,19900,
2026-04-03,601139.XSHG,buy,4200,7.24,30408.0,9.122399999999999,19600,
2026-04-03,601169.XSHG,buy,5600,5.51,30856.0,9.256799999999998,25700,
2026-04-03,601333.XSHG,buy,9800,3.16,30968.0,9.2904,44900,
2026-04-03,601528.XSHG,buy,500,5.32,2660.0,5.0,26700,
2026-04-03,601816.XSHG,buy,6000,5.12,30720.0,9.216,27700,
2026-04-03,601880.XSHG,buy,19700,1.64,32307.999999999996,9.692399999999997,86600,
2026-04-03,601997.XSHG,buy,200,5.79,1158.0,5.0,24500,
2026-04-03,603323.XSHG,buy,300,4.91,1473.0,5.0,28900,
